Order_ID,Order Date,Ship Date,Ship Mode,customer name,Segment,Country,Currency,City,State,Region,Category,Sub_Category,Product Name,Item Price,Quantity,Cost,Sales,Expense,% Discount,discount,Packaging Cost,Service and other cost,Total Cost,Profit,,,
DO-6205,7/28/2023,8/3/2023,Standard,4306-steve carroll,2,United States,USD,Holland,Michigan,East,stationary & office items,Paper,xerox 1889,204,93,183,18972,17019,0.05,949,1,1,"1,002.40","17,969.60",,,
DO-6206,7/28/2023,8/3/2023,Standard,4306-steve carroll,2,United States,USD,Holland,Michigan,East,stationary & office items,Fasteners,staples,238,67,170,15946,11390,0.04,638,5,2,"3,911.16","12,034.84",,,
DO-6207,7/28/2023,8/5/2023,Standard,2751-khloe miller,1,United States,USD,Los Angeles,California,East,stationary & office items,Labels,avery 495,220,68,163,14960,11084,0.05,748,5,3,"3,120.00","11,840.00",,,
DO-6208,7/28/2023,7/29/2023,First Class,3561-olvera toch,1,United States,USD,Bethlehem,Pennsylvania,East,stationary & office items,Appliances,"hoover replacement belts for soft guard & commercial ltweight upright vacs, 2/pk",211,100,173,21100,17300,0.04,844,4,4,"2,948.00","18,152.00",,,
DO-6209,7/28/2023,7/29/2023,First Class,3561-olvera toch,1,United States,USD,Bethlehem,Pennsylvania,East,home & lifestyle,Bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",234,84,179,19656,15036,0.05,983,5,3,"3,629.20","16,026.80",,,
DO-6210,7/28/2023,7/29/2023,First Class,3561-olvera toch,1,United States,USD,Bethlehem,Pennsylvania,East,stationary & office items,Binders,gbc ibimaster 500 manual proclick binding system,250,82,128,20500,10496,0.03,615,5,5,"9,379.00","11,121.00",,,
DO-6211,7/28/2023,8/1/2023,Standard,498-barry franz,2,United States,USD,Pasadena,Texas,East,home & lifestyle,Furnishings,"eldon image series desk accessories, ebony",209,71,121,14839,8591,0.04,594,1,3,"5,650.44","9,188.56",,,
DO-6212,7/28/2023,8/1/2023,Standard,498-barry franz,2,United States,USD,Pasadena,Texas,East,home & lifestyle,Furnishings,"tenex chairmat w/ average lip, 45"" x 53""",204,55,169,11220,9295,0.05,561,2,4,"1,358.00","9,862.00",,,
DO-6213,7/29/2023,8/2/2023,Standard,2112-jack o'briant,3,United States,USD,Philadelphia,Pennsylvania,East,stationary & office items,Storage,"gould plastics 9-pocket panel bin, 18-3/8w x 5-1/4d x 20-1/2h, black",224,64,171,14336,10944,0.05,717,2,2,"2,671.20","11,664.80",,,
DO-6214,7/29/2023,7/31/2023,First Class,3757-pierre wener,1,United States,USD,Pensacola,Florida,East,stationary & office items,Binders,"avery triangle shaped sheet lifters, black, 2/pack",249,79,184,19671,14536,0.05,984,5,5,"4,141.45","15,529.55",,,
DO-6215,7/29/2023,8/3/2023,Standard,3876-ritsa hightower,1,United States,USD,Charlotte,North Carolina,East,stationary & office items,Binders,"premier elliptical ring binder, black",226,68,149,15368,10132,0.04,615,5,4,"4,612.28","10,755.72",,,
DO-6216,7/29/2023,8/3/2023,Standard,3876-ritsa hightower,1,United States,USD,Charlotte,North Carolina,East,stationary & office items,Storage,fellowes high-stak drawer files,231,75,164,17325,12300,0.03,520,3,1,"4,501.25","12,823.75",,,
DO-6217,7/30/2023,8/4/2023,Standard,2879-lindsay shagiari,2,United States,USD,Houston,Texas,East,stationary & office items,Binders,gbc velobind cover sets,213,79,178,16827,14062,0.03,505,1,4,"2,255.19","14,571.81",,,
DO-6218,7/30/2023,8/4/2023,Standard,2593-katherine hughes,1,United States,USD,Chicago,Illinois,East,stationary & office items,Storage,tennsco 16-compartment lockers with coat rack,249,68,135,16932,9180,0.03,508,5,4,"7,235.04","9,696.96",,,
DO-6219,7/30/2023,8/4/2023,Standard,2593-katherine hughes,1,United States,USD,Chicago,Illinois,East,stationary & office items,Labels,avery 498,214,94,140,20116,13160,0.05,1006,1,2,"5,947.20","14,168.80",,,
DO-6220,7/30/2023,8/2/2023,First Class,3906-rob williams,3,United States,USD,San Francisco,California,East,stationary & office items,Appliances,hoover shoulder vac commercial portable vacuum,234,72,126,16848,9072,0.03,505,4,5,"7,261.56","9,586.44",,,
DO-6221,7/31/2023,8/6/2023,Standard,2722-ken lonsdale,1,United States,USD,Detroit,Michigan,East,home & lifestyle,Furnishings,eldon clustermat chair mat with cordless antistatic protection,203,52,143,10556,7436,0.03,317,3,3,"2,797.32","7,758.68",,,
DO-6222,7/31/2023,8/6/2023,Standard,2722-ken lonsdale,1,United States,USD,Detroit,Michigan,East,electronics,Phones,clearone communications chat 70 oc?speaker phone,222,53,124,11766,6572,0.05,588,3,4,"4,598.70","7,167.30",,,
DO-6223,7/31/2023,8/6/2023,Standard,2722-ken lonsdale,1,United States,USD,Detroit,Michigan,East,electronics,Phones,polycom soundpoint pro se-225 corded phone,222,65,155,14430,10075,0.05,722,5,5,"3,623.50","10,806.50",,,
DO-6224,7/31/2023,8/6/2023,Standard,2722-ken lonsdale,1,United States,USD,Detroit,Michigan,East,stationary & office items,Appliances,honeywell quietcare hepa air cleaner,219,75,174,16425,13050,0.03,493,4,4,"2,874.25","13,550.75",,,
DO-6225,7/31/2023,8/5/2023,Standard,358-anna h?berlin,3,United States,USD,San Francisco,California,East,home & lifestyle,Tables,laminate occasional tables,217,83,196,18011,16268,0.03,540,1,5,"1,196.67","16,814.33",,,
DO-6226,8/1/2023,8/5/2023,Second Class,4407-susan gilcrest,3,United States,USD,Amarillo,Texas,East,stationary & office items,Paper,easy-staple paper,210,85,151,17850,12835,0.04,714,5,1,"4,295.00","13,555.00",,,
DO-6227,8/1/2023,8/1/2023,Express Mail,4495-thomas seio,3,United States,USD,Riverside,California,East,stationary & office items,Appliances,belkin f5c206vtel 6 outlet surge,218,55,182,11990,10010,0.05,600,1,2,"1,377.50","10,612.50",,,
DO-6228,8/1/2023,8/1/2023,Express Mail,4495-thomas seio,3,United States,USD,Riverside,California,East,electronics,Phones,apple iphone 5,247,77,100,19019,7700,0.04,761,5,4,"10,549.24","8,469.76",,,
DO-6229,8/1/2023,8/3/2023,Second Class,2752-khloe miller,1,United States,USD,Philadelphia,Pennsylvania,East,home & lifestyle,Furnishings,eldon 500 class desk accessories,201,80,119,16080,9520,0.04,643,3,4,"5,909.80","10,170.20",,,
DO-6230,8/2/2023,8/4/2023,Second Class,493-barry franz?sisch,3,United States,USD,Los Angeles,California,East,home & lifestyle,Tables,"barricks non-folding utility table with steel legs, laminate tops",218,87,120,18966,10440,0.03,569,2,1,"7,954.02","11,011.98",,,
DO-6231,8/2/2023,8/4/2023,Second Class,493-barry franz?sisch,3,United States,USD,Los Angeles,California,East,electronics,Phones,nortel business series terminal t7208 digital phone,236,61,152,14396,9272,0.04,576,2,4,"4,542.16","9,853.84",,,
DO-6232,8/2/2023,8/4/2023,Second Class,493-barry franz?sisch,3,United States,USD,Los Angeles,California,East,stationary & office items,Binders,xtralife clearvue slant-d ring binders by cardinal,205,96,147,19680,14112,0.04,787,4,2,"4,774.80","14,905.20",,,
DO-6233,8/3/2023,8/5/2023,Second Class,234-alex grayson,1,United States,USD,Tulsa,Oklahoma,East,stationary & office items,Envelopes,"tyvek  top-opening peel & seel envelopes, plain white",225,94,113,21150,10622,0.03,635,1,4,"9,888.50","11,261.50",,,
DO-6234,8/3/2023,8/5/2023,Second Class,234-alex grayson,1,United States,USD,Tulsa,Oklahoma,East,electronics,Accessories,sony micro vault click 4 gb usb 2.0 flash drive,234,56,149,13104,8344,0.04,524,2,3,"4,230.84","8,873.16",,,
DO-6235,8/4/2023,8/8/2023,Standard,3182-max ludwig,2,United States,USD,Suffolk,Virginia,East,home & lifestyle,Furnishings,advantus panel wall certificate holder - 8.5x11,234,84,196,19656,16464,0.05,983,1,5,"2,203.20","17,452.80",,,
DO-6236,8/4/2023,8/8/2023,Standard,3182-max ludwig,2,United States,USD,Suffolk,Virginia,East,stationary & office items,Supplies,"acme 10"" easy grip assistive scissors",223,70,151,15610,10570,0.05,781,1,4,"4,254.50","11,355.50",,,
DO-6237,8/4/2023,8/8/2023,Standard,3182-max ludwig,2,United States,USD,Suffolk,Virginia,East,stationary & office items,Labels,avery 476,233,74,128,17242,9472,0.05,862,4,2,"6,901.90","10,340.10",,,
DO-6238,8/4/2023,8/8/2023,Standard,3182-max ludwig,2,United States,USD,Suffolk,Virginia,East,stationary & office items,Labels,avery 478,212,95,185,20140,17575,0.05,1007,2,4,"1,552.00","18,588.00",,,
DO-6239,8/4/2023,8/5/2023,First Class,3776-ralph arnett,1,United States,USD,Peoria,Illinois,East,stationary & office items,Binders,ibico presentation index for binding systems,241,87,194,20967,16878,0.04,839,3,5,"3,242.32","17,724.68",,,
DO-6240,8/4/2023,8/6/2023,Second Class,2863-linda cazamias,3,United States,USD,Sacramento,California,East,stationary & office items,Binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",220,52,151,11440,7852,0.04,458,4,3,"3,123.40","8,316.60",,,
DO-6241,8/4/2023,8/6/2023,Second Class,2863-linda cazamias,3,United States,USD,Sacramento,California,East,stationary & office items,Binders,wilson jones leather-like binders with dubllock round rings,237,86,143,20382,12298,0.05,1019,3,4,"7,057.90","13,324.10",,,
DO-6242,8/4/2023,8/6/2023,Second Class,2863-linda cazamias,3,United States,USD,Sacramento,California,East,electronics,Phones,mitel 5320 ip phone voip phone,225,57,133,12825,7581,0.03,385,3,4,"4,852.25","7,972.75",,,
DO-6243,8/5/2023,8/11/2023,Standard,3146-maureen fritzler,3,United States,USD,Huntsville,Alabama,East,stationary & office items,Art,"boston model 1800 electric pencil sharpener, gray",219,59,154,12921,9086,0.03,388,2,5,"3,440.37","9,480.63",,,
DO-6244,8/6/2023,8/7/2023,First Class,354-anna h?berlin,3,United States,USD,New York City,New York,East,stationary & office items,Paper,easy-staple paper,239,81,124,19359,10044,0.05,968,2,3,"8,342.05","11,016.95",,,
DO-6245,8/6/2023,8/13/2023,Standard,4721-vivek gonzalez,1,United States,USD,Los Angeles,California,East,electronics,Phones,panasonic kx-tg6844b expandable digital cordless telephone,203,100,196,20300,19600,0.05,1015,5,1,-321,"20,621.00",,,
DO-6246,8/6/2023,8/11/2023,Standard,2906-liz mackendrick,1,United States,USD,New York City,New York,East,stationary & office items,Art,"dixon prang watercolor pencils, 10-color set with brush",206,56,175,11536,9800,0.05,577,2,3,"1,154.20","10,381.80",,,
DO-6247,8/7/2023,8/11/2023,Standard,1471-dorothy wardle,3,United States,USD,Edmonds,Washington,East,electronics,Accessories,logitech?illuminated - keyboard,237,82,141,19434,11562,0.05,972,2,3,"6,895.30","12,538.70",,,
DO-6248,8/8/2023,8/10/2023,Second Class,2269-jill fjeld,1,United States,USD,Dallas,Texas,East,stationary & office items,Paper,"ink jet note and greeting cards, 8-1/2"" x 5-1/2"" card size",209,74,119,15466,8806,0.05,773,2,5,"5,879.70","9,586.30",,,
DO-6249,8/8/2023,8/10/2023,Second Class,2269-jill fjeld,1,United States,USD,Dallas,Texas,East,stationary & office items,Fasteners,oic bulk pack metal binder clips,221,58,142,12818,8236,0.04,513,1,3,"4,065.28","8,752.72",,,
DO-6250,8/8/2023,8/13/2023,Standard,1097-corinna mitchell,2,United States,USD,Jackson,Mississippi,East,stationary & office items,Fasteners,"alliance super-size bands, assorted sizes",213,74,198,15762,14652,0.04,630,3,1,475.52,"15,286.48",,,
DO-6251,8/8/2023,8/16/2023,Standard,864-cathy armstrong,2,United States,USD,Los Angeles,California,East,stationary & office items,Appliances,kensington 4 outlet masterpiece compact power control center,209,50,167,10450,8350,0.05,523,1,4,"1,572.50","8,877.50",,,
DO-6252,8/8/2023,8/16/2023,Standard,864-cathy armstrong,2,United States,USD,Los Angeles,California,East,home & lifestyle,Tables,"chromcraft 48"" x 96"" racetrack double pedestal table",233,73,178,17009,12994,0.03,510,2,5,"3,497.73","13,511.27",,,
DO-6253,8/8/2023,8/16/2023,Standard,864-cathy armstrong,2,United States,USD,Los Angeles,California,East,stationary & office items,Binders,acco hanging data binders,231,72,181,16632,13032,0.05,832,4,1,"2,763.40","13,868.60",,,
DO-6254,8/8/2023,8/14/2023,Standard,887-charles crestani,1,United States,USD,Oklahoma City,Oklahoma,East,stationary & office items,Paper,xerox 1954,217,83,142,18011,11786,0.03,540,2,2,"5,680.67","12,330.33",,,
DO-6255,8/9/2023,8/12/2023,First Class,2016-helen andreada,1,United States,USD,Fayetteville,North Carolina,East,stationary & office items,Appliances,kensington 7 outlet masterpiece power center,232,95,184,22040,17480,0.05,1102,4,4,"3,450.00","18,590.00",,,
DO-6256,8/9/2023,8/12/2023,First Class,2016-helen andreada,1,United States,USD,Fayetteville,North Carolina,East,electronics,Phones,apple earpods with remote and mic,221,60,186,13260,11160,0.04,530,5,4,"1,560.60","11,699.40",,,
DO-6257,8/9/2023,8/12/2023,First Class,2016-helen andreada,1,United States,USD,Fayetteville,North Carolina,East,stationary & office items,Paper,xerox 199,214,73,190,15622,13870,0.05,781,1,2,967.9,"14,654.10",,,
DO-6258,8/9/2023,8/14/2023,Standard,1812-gary hansen,2,United States,USD,Hendersonville,Tennessee,East,stationary & office items,Binders,tuff stuff recycled round ring binders,234,87,195,20358,16965,0.05,1018,4,5,"2,366.10","17,991.90",,,
DO-6259,8/9/2023,8/14/2023,Standard,1812-gary hansen,2,United States,USD,Hendersonville,Tennessee,East,stationary & office items,Binders,avery durable slant ring binders,228,87,138,19836,12006,0.03,595,5,5,"7,224.92","12,611.08",,,
DO-6260,8/11/2023,8/16/2023,Standard,3306-michelle tran,2,United States,USD,Tulsa,Oklahoma,East,stationary & office items,Binders,"premium transparent presentation covers, no pattern/clear, 8 1/2"" x 11""",225,77,146,17325,11242,0.04,693,5,2,"5,383.00","11,942.00",,,
DO-6261,8/11/2023,8/16/2023,Standard,3306-michelle tran,2,United States,USD,Tulsa,Oklahoma,East,stationary & office items,Binders,avery hanging file binders,247,96,179,23712,17184,0.03,711,5,2,"5,809.64","17,902.36",,,
DO-6262,8/11/2023,8/16/2023,Standard,3306-michelle tran,2,United States,USD,Tulsa,Oklahoma,East,stationary & office items,Paper,xerox 202,240,67,166,16080,11122,0.03,482,2,1,"4,472.60","11,607.40",,,
DO-6263,8/12/2023,8/12/2023,Express Mail,2828-lena cacioppo,1,United States,USD,Des Moines,Iowa,East,stationary & office items,Paper,xerox 224,225,55,105,12375,5775,0.05,619,3,5,"5,973.25","6,401.75",,,
DO-6264,8/12/2023,8/15/2023,Second Class,928-chris mcafee,1,United States,USD,Carrollton,Texas,East,electronics,Accessories,logitech dinovo edge keyboard,245,76,135,18620,10260,0.03,559,5,3,"7,793.40","10,826.60",,,
DO-6265,8/12/2023,8/16/2023,Standard,536-becky castell,2,United States,USD,New York City,New York,East,home & lifestyle,Chairs,"global geo office task chair, gray",248,92,158,22816,14536,0.04,913,2,4,"7,361.36","15,454.64",,,
DO-6266,8/12/2023,8/16/2023,Standard,1033-cindy schnelling,3,United States,USD,Lakeland,Florida,East,home & lifestyle,Tables,bpi conference tables,216,80,100,17280,8000,0.04,691,4,1,"8,583.80","8,696.20",,,
DO-6267,8/12/2023,8/18/2023,Second Class,3544-nora preis,1,United States,USD,New York City,New York,West,stationary & office items,Storage,tennsco 6- and 18-compartment lockers,237,63,173,14931,10899,0.04,597,1,5,"3,428.76","11,502.24",,,
DO-6268,8/12/2023,8/18/2023,Second Class,3544-nora preis,1,United States,USD,New York City,New York,West,home & lifestyle,Tables,chromcraft round conference tables,236,80,129,18880,10320,0.04,755,5,3,"7,796.80","11,083.20",,,
DO-6269,8/12/2023,8/14/2023,Second Class,1350-deborah brumfield,2,United States,USD,Philadelphia,Pennsylvania,West,stationary & office items,Art,boston 16765 mini stand up battery pencil sharpener,243,54,185,13122,9990,0.04,525,4,2,"2,601.12","10,520.88",,,
DO-6270,8/13/2023,8/17/2023,Second Class,1666-erin mull,1,United States,USD,Jacksonville,North Carolina,West,stationary & office items,Binders,acco translucent poly ring binders,242,60,196,14520,11760,0.03,436,3,2,"2,319.40","12,200.60",,,
DO-6271,8/13/2023,8/17/2023,Second Class,1666-erin mull,1,United States,USD,Jacksonville,North Carolina,West,stationary & office items,Paper,easy-staple paper,204,87,191,17748,16617,0.03,532,3,1,594.56,"17,153.44",,,
DO-6272,8/13/2023,8/18/2023,Second Class,4480-theresa swint,3,United States,USD,West Allis,Wisconsin,West,home & lifestyle,Bookcases,o'sullivan living dimensions 2-shelf bookcases,211,63,105,13293,6615,0.03,399,4,1,"6,274.21","7,018.79",,,
DO-6273,8/13/2023,8/18/2023,Second Class,4480-theresa swint,3,United States,USD,West Allis,Wisconsin,West,stationary & office items,Binders,avery round ring poly binders,205,62,174,12710,10788,0.04,508,4,1,"1,408.60","11,301.40",,,
DO-6274,8/13/2023,8/13/2023,Express Mail,2055-hunter glantz,1,United States,USD,Kenner,Louisiana,West,electronics,Accessories,sony 64gb class 10 micro sdhc r40 memory card,250,51,108,12750,5508,0.05,638,5,5,"6,594.50","6,155.50",,,
DO-6275,8/13/2023,8/13/2023,Express Mail,2055-hunter glantz,1,United States,USD,Kenner,Louisiana,West,stationary & office items,Appliances,staple holder,237,65,125,15405,8125,0.05,770,4,4,"6,501.75","8,903.25",,,
DO-6276,8/13/2023,8/16/2023,First Class,3995-roy franz?sisch,1,United States,USD,Springfield,Virginia,West,stationary & office items,Binders,avery heavy-duty ezd  binder with locking rings,215,84,174,18060,14616,0.04,722,4,2,"2,715.60","15,344.40",,,
DO-6277,8/13/2023,8/16/2023,First Class,3995-roy franz?sisch,1,United States,USD,Springfield,Virginia,West,stationary & office items,Labels,alphabetical labels for top tab filing,236,72,127,16992,9144,0.04,680,4,5,"7,159.32","9,832.68",,,
DO-6278,8/13/2023,8/19/2023,Standard,832-carol triggs,1,United States,USD,Irving,Texas,West,stationary & office items,Appliances,3.6 cubic foot counter height office refrigerator,219,56,146,12264,8176,0.04,491,1,3,"3,593.44","8,670.56",,,
DO-6279,8/13/2023,8/19/2023,Standard,832-carol triggs,1,United States,USD,Irving,Texas,West,stationary & office items,Supplies,premier electric letter opener,234,66,173,15444,11418,0.03,463,4,5,"3,553.68","11,890.32",,,
DO-6280,8/14/2023,8/18/2023,Standard,2278-jill matthias,1,United States,USD,Los Angeles,California,West,electronics,Machines,texas instruments ti-34 scientific calculator,200,67,151,13400,10117,0.03,402,2,2,"2,877.00","10,523.00",,,
DO-6281,8/14/2023,8/18/2023,Standard,2278-jill matthias,1,United States,USD,Los Angeles,California,West,stationary & office items,Paper,array memo cubes,230,81,168,18630,13608,0.04,745,2,4,"4,270.80","14,359.20",,,
